"","Source","PublicationType","year","Author","Title","TitleScreening","TitleNote","Abstract","AbstractScreening","AbstractNote","PublicationTitle","ISBN","ISSN","PublicationDate","Volume","Issue","FirstPage","PageCount","Pages","AccessionNumber","DOI","Publisher","Subjects","Keywords","Url","SearchDuplicate","ID","IDDuplicate","CitationKey","Downloaded","AffectConflict","BehaviorConflict","CognitionConflict","DesireConflict","AffectFinal","BehaviorFinal","CognitionFinal","DesireFinal","Discuss","MissingABCD","NoteMissing","lifeDomain","Comment"
"780","Search2021","journalArticle",2013,"Gallart, Albert; Cruz, Félix; Zabalegui, Adelaida","Factors influencing burden among non-professional immigrant caregivers: A case-control study.",NA,NA,"Aim: To identify factors related to the burden that is experienced by untrained immigrant caregivers. Background: There is growing concern about how to provide the care required by an ageing population. Although elder care has usually been provided by family members, this role is increasingly being fulfilled by immigrant caregivers with no formal training. Design: Case–control study (burdened/non-burdened according to the Zarit Burden Interview). Methods: The study took place between May 2005–October 2009. Anonymous questionnaires were distributed to 110 immigrant caregivers and their corresponding older care recipients (n = 110), who were receiving care in their homes in Barcelona (Spain). The questionnaires included measures of burden, social support, quality of life and social integration, and items about the physical/psychological status of the care recipient and the nature of the care tasks. Two groups of immigrant caregivers were defined according to their scores on the Zarit Burden Interview: burdened (n = 55) and non-burdened (n = 55). Results: Burdened caregivers reported less social support, a poorer quality of life, and problems with social integration. Furthermore, 48% said that they lacked knowledge about the care task, while 44% had difficulty performing certain care tasks, which constitutes a risk situation. Conclusion: Burden among untrained immigrant caregivers may be reduced by improving their social support systems and quality of life, thereby helping to ensure the availability of the caregiver services, which society increasingly needs. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Journal of Advanced Nursing",NA,"03092402","20130301","69","3","642",13,NA,"2013-05693-015","10.1111/j.1365-2648.2012.06049.x","Wiley-Blackwell Publishing Ltd.","Caregiver Burden; Caregivers; Immigration; Quality of Life; Social Support; Family Members; Social Integration; Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Thirties (30-39 yrs); Middle Age (40-64 yrs); Aged (65 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-05693-015&site=ehost-live&scope=site",TRUE,NA,"P-352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","Search2021","journalArticle",2009,"Montalvo-Liendo, Nora; Wardell, Diane W.; Engebretson, Joan; Reininger, Belinda M.","Factors influencing disclosure of abuse by women of Mexican descent.",1,NA,"Purpose: The purpose of this study was to describe the factors that influence disclosure of abuse by women of Mexican descent. Few published studies describe the experiences of women of Mexican descent with a history of intimate partner abuse, specifically in terms of their process of disclosure of abuse. Methods: A qualitative research design was used to conduct this study in south Texas adjacent to the United States-Mexico border. Twenty-six key informants were recruited from two different sites. An open-ended approach with a semistructured interview guide was used to collect the narrative information from the 26 participants. Results: The findings illuminated that many factors hindered disclosure. Some of these factors included protecting their partners, avoidance of worrying their mothers, and fear of losing their children. Conclusions: The study may help healthcare providers to understand the complexity of disclosure by women with a history of intimate partner abuse and may help explain why women do not readily disclose their abusive situations. Clinical Relevance: This study on the disclosure decision process of abuse by women of Mexican descent provides some understanding on the cultural or situational factors that hindered or encouraged disclosure; ultimately this knowledge can help healthcare providers and others to provide for the woman’s health, welfare, and safety. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",0,"not acculturation","Journal of Nursing Scholarship",NA,"15276546","20091201","41","4","359",9,NA,"2009-22767-007","10.1111/j.1547-5069.2009.01304.x","Wiley-Blackwell Publishing Ltd.","Human Females; Intimate Partner Violence; Self-Disclosure; Mexican Americans; Latinos/Latinas; Adulthood (18 yrs & older); Young Adulthood (18-29 yrs); Thirties (30-39 yrs); Middle Age (40-64 yrs); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2009-22767-007&site=ehost-live&scope=site",FALSE,"P-806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","Search2021","journalArticle",2011,"Lee, Kyoung Hag; Yoon, Dong Pil","Factors influencing the general well-being of low-income Korean immigrant elders.",1,NA,"This study explores factors that influence the general well-being (anxiety, depression, positive well-being, self-control, vitality, and general health) of low-income Korean immigrant elders by interviewing 206 older adults living in Los Angeles County and Orange County, California. Ordinary least squares regression results reveal that lack of English proficiency and longer residence in the United States were significant predictors of higher anxiety, higher depression, lower self-control, lower vitality, and lower general health among Korean immigrant elders. Losing a spouse was a significantly negative factor in vitality. Financial problems were significantly associated with lower positive well-being. Social support was a significant factor in lower anxiety, lower depression, higher positive well-being, higher self-control, and higher vitality. Spiritual coping was significantly associated with lower anxiety, lower depression, higher positive well-being, and higher vitality. The findings of this study show that low-income Korean immigrant elders are at high risk for psychological and physical health problems influenced by difficulties with the acculturation or adjustment and socioeconomic stress of living in a new society. The study discusses essential implications for culturally competent social work practice among low-income Korean immigrant elders. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",0,"not measured","Social Work",NA,"00378046","20110701","56","3","269",11,NA,"2013-15588-007","10.1093/sw/56.3.269","Oxford University Press","Health; Korean Cultural Groups; Social Support; Stress; Well Being; Immigration; Spirituality; Adulthood (18 yrs & older); Aged (65 yrs & older); Very Old (85 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-15588-007&site=ehost-live&scope=site",FALSE,"P-807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","Search2021","journalArticle",2014,"Kim, Bum Jung; Ahn, Joonhee","Factors that influence suicidal ideation among elderly Korean immigrants: Focus on diatheses and stressors.",NA,NA,"Objectives: The study examined major diatheses and stressors directly related to suicidal ideation among elderly Korean immigrants. The study also explored the significant interactions among these factors.Method: Data were collected from a cross-sectional survey of 220 elderly Korean immigrants (age ≥ 65) in Los Angeles County.Results: Using a robust hierarchical regression, the study found that neuroticism and hopelessness were significantly associated with suicidal ideation. In addition, two interaction terms – neuroticism by hopelessness and neuroticism by acculturation – were both significant predictor variables with strong explanatory power.Conclusion: The theoretical implications as well as the practical implications for developing and implementing late-life suicide prevention strategies are discussed. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",NA,NA,"Aging & Mental Health",NA,"13607863","20140701","18","5","619",9,NA,"2014-21376-013","10.1080/13607863.2013.866631","Taylor & Francis","Hopelessness; Immigration; Neuroticism; Suicidal Ideation; Geriatrics; Stress; Adulthood (18 yrs & older); Aged (65 yrs & older); Very Old (85 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2014-21376-013&site=ehost-live&scope=site",TRUE,NA,"P-244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","Search2021","journalArticle",2008,"Campos, Belinda; Schetter, Christine Dunkel; Abdou, Cleopatra M.; Hobel, Calvin J.; Glynn, Laura M.; Sandman, Curt A.","Familialism, social support, and stress: Positive implications for pregnant Latinas.",0,"not acculturation","This study examined the association of familialism, a cultural value that emphasizes close family relationships, with social support, stress, pregnancy anxiety, and infant birth weight. Foreign-born Latina (n = 31), U.S.-born Latina (n = 68), and European American (n = 166) women living in the United States participated in a prospective study of pregnancy in which they completed measures of familialism, social support, stress, and pregnancy anxiety during their second trimester. As expected, Latinas scored higher on familialism than European Americans. Familialism was positively correlated with social support and negatively correlated with stress and pregnancy anxiety in the overall sample. As predicted, however, the associations of familialism with social support and stress were significantly stronger among Latinas than European Americans. Moreover, higher social support was associated with higher infant birth weight among foreign-born Latinas only. Implications of cultural values for relationships and health are discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Cultural Diversity and Ethnic Minority Psychology",NA,"10999809","20080401","14","2","155",8,NA,"2008-04404-009","10.1037/1099-9809.14.2.155","Educational Publishing Foundation","Family Relations; Pregnancy; Social Support; Stress; Latinos/Latinas; Sociocultural Factors; Values; Adulthood (18 yrs & older); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2008-04404-009&site=ehost-live&scope=site",FALSE,"P-811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Search2021","journalArticle",2015,"Gee, Gilbert C.; de Castro, A. B.; Wang, May C.; Crespi, Catherine M.; Morey, Brittany N.; Fujishiro, Kaori","Feasibility of conducting a longitudinal, transnational study of Filipino migrants to the United States: A dual-cohort design.",NA,NA,"Most studies of immigrant health are cross-sectional and fail to collect information prior to migration, leading to potential bias and confounding. The present pilot study examines the feasibility of studying migrants prospectively, with baseline data collected before migration. The study followed two cohorts of Filipinos for one year, a migrant cohort (n = 27) that emigrated to the U.S. and a second non-migrant cohort (n = 26) that remained in the Philippines. The one-year retention rate was 96%. The migrant cohort arrived in the U.S. within two months of their baseline assessment. Migrants and non-migrants did not differ with regard to body mass index, waist circumference, or waist to hip ratio at baseline or at follow-up. It is feasible to conduct a transnational, longitudinal study of two cohorts of Filipinos. This design provides important pre-migration information, is analogous to a natural experiment, can be upscaled, and allows for a rigorous examination of immigrant health. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Journal of Health Care for the Poor and Underserved",NA,"10492089","20150501","26","2","488",17,NA,"2015-23503-016","10.1353/hpu.2015.0045","Johns Hopkins University Press","Body Weight; Immigration; Public Health; Obesity; Adulthood (18 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2015-23503-016&site=ehost-live&scope=site",TRUE,NA,"P-230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","Search2021","thesis",2010,"Xie, Mianmian","First language maintenance and attrition among young Chinese adult immigrants: A multi-case study.",NA,NA,"The role of the first language (L1) has been generally acknowledged as having important implications for young immigrants' linguistic, educational, socio-cultural, intellectual, career, and identity development (e.g., Cummins, 2001; Guardado, 2002; Kim 2006; Kouritzin, 1999). In this case study I investigated the first language maintenance and attrition of three young adults who had immigrated to Canada as children from mainland China and Taiwan. Two questions were addressed: (a) What linguistic elements were maintained and eroded in the participants' heritage language? and (b) What social and psychological factors contributed to the participants' L1 maintenance and attrition? The data were collected through self-evaluation questionnaires, translation tasks and open-ended interviews both in English and Mandarin. Using a combination of life stories describing the participants' personal linguistic and social experiences in Canada and the results of linguistic assessments through different tasks, the study provides a detailed examination of the phenomenon of L1 maintenance and attrition among young adult immigrants from China. The findings of this study indicate that the three participants took distinct routes resulting in differential outcomes in their first language maintenance and attrition. Ethnic and cultural identity, and language attitudes and beliefs were identified as important internal factors. School discourse including teachers' attitudes towards immigrants' L1, peer influences and access to planned L1 educational activities both at home and in the school system were important external factors affecting the participants' L1 maintenance and attrition. The results provide support for the view that a collaborative, inclusive approach to education that involves not only immigrant students, but also their families, educational systems, and society in general facilitates young immigrants' bilingualism and acculturation. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Dissertation Abstracts International Section A: Humanities and Social Sciences","9780494605691","04194209","20100101","71","5-A","1517",1,NA,"2010-99210-544",NA,"ProQuest Information & Learning","Immigration; Language; Linguistics; South Asian Cultural Groups; Native Language; Adulthood (18 yrs & older)",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2010-99210-544&site=ehost-live&scope=site",TRUE,NA,"P-466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","Search2021","journalArticle",2013,"Peterman, Jerusha Nelson; Wilde, Parke E.; Silka, Linda; Bermudez, Odilia I.; Rogers, Beatrice Lorge","Food insecurity among Cambodian refugee women two decades post resettlement.",0,"not acculturation","Resettled refugees have high rates of chronic disease, which may be partially due to persistent food insecurity. This study describes food experiences on arrival in the U.S. and current food security status and examines characteristics related to food insecurity in a well-established refugee community. Focus groups and a survey assessed food security status and personal characteristics of Cambodian women in Lowell, MA, USA. Multivariate logistic regression was used to examine relationships with food insecurity. Current rates of food insecurity are high. In multivariate models, food insecurity was positively associated with being depressed and being widowed, and negatively associated with higher income and acculturation. Early arrivers (1980s) had difficulty in the U.S. food system on arrival, while later arrivers (1990s–2000s) did not. Refugee agencies should consider strategically devoting resources to ensure successful early transition to the U.S. food environment and long-term food security of refugees. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",NA,NA,"Journal of Immigrant and Minority Health",NA,"15571912","20130401","15","2","372",9,NA,"2013-09569-018","10.1007/s10903-012-9704-5","Springer","Emotional Security; Food; Health Attitudes; Refugees; Food Insecurity; Acculturation; Human Females; Adulthood (18 yrs & older); Thirties (30-39 yrs); Middle Age (40-64 yrs); Aged (65 yrs & older); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-09569-018&site=ehost-live&scope=site",FALSE,"P-818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Search2021","journalArticle",2013,"Dharod, Jigna M.; Croom, Jamar E.; Sady, Christine G.","Food insecurity: Its relationship to dietary intake and body weight among Somali refugee women in the United States.",0,"not acculturation","Objective: To examine the association between food insecurity, dietary intake, and body mass index among Somali refugee women living in the United States. Methods: Cross-sectional study utilizing the snowball sampling method. Results: Most (67%) participants experienced some level of food insecurity, which was common among recent arrivals and those who spoke only Somali at home (P < .05). Intake of meat and eggs was higher, whereas intake of fruits and vegetables was lower, among food insecure than secure participants. Food insecurity was positively related to overweight and obesity (odds ratio: 2.66; confidence interval: 1.25-5.69; P < .01). Conclusions and Implications: Somali refugees experienced high levels of food insecurity upon resettlement. Poor dietary habits and the high overweight/obesity rate among insecure families call for future research in understanding what role family structure, cultural norms, and food preference play in predicting food security and dietary habits among Somali and overall African refugees in the United States. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",NA,NA,"Journal of Nutrition Education and Behavior",NA,"14994046","20130101","45","1","47",7,NA,"2013-01375-009","10.1016/j.jneb.2012.03.006","Elsevier Science","Body Mass Index; Body Weight; Diets; Food; Refugees; Human Females; Food Insecurity; Adulthood (18 yrs & older); Thirties (30-39 yrs); Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2013-01375-009&site=ehost-live&scope=site",FALSE,"P-820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","Search2021","journalArticle",2006,"Hadley, Craig; Sellen, Daniel","Food Security and Child Hunger among Recently Resettled Liberian Refugees and Asylum Seekers: A Pilot Study.",0,"not acculturation","Little is known about the food insecurity situation among families resettled into the United States as part of the refugee resettlement program. This paper reports on a pilot study examining food insecurity among recently arrived refugee families (n = 33). Objectives were to evaluate the usefulness and feasibility of methods to assess the prevalence of food insecurity and child hunger, and to examine associations between child hunger and measures of socioeconomic status and measures of acculturation. Results indicated that 85% of households were food insecure, and 42% experienced child hunger. Hunger was more likely to be indicated in households using foods stamps, with lower income, and lower education. Hunger was also more likely to be indicated in households where the primary shopper experienced difficulty shopping and with language. Results are in broad agreement with those reported in other studies and highlight economic and information barriers to achieving food security. These data suggest that further study of food insecurity is warranted among recently resettled refugee communities resettled in the United States. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",NA,NA,"Journal of Immigrant and Minority Health",NA,"15571912","20061001","8","4","369",7,NA,"2006-12046-007","10.1007/s10903-006-9007-9","Springer","Acculturation; Child Welfare; Family; Hunger; Refugees; Economics; Food; Health Care Seeking Behavior; Immigration; Socioeconomic Status; Food Insecurity; Childhood (birth-12 yrs); Neonatal (birth-1 mo); Infancy (2-23 mo); Preschool Age (2-5 yrs); Adulthood (18 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2006-12046-007&site=ehost-live&scope=site",FALSE,"P-821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","Search2021","journalArticle",2005,"Sullivan, Marianne; Senturia, Kirsten; Negash, Tigist; Shiu-Thornton, Sharyne; Giday, Beruke","'For Us It Is Like Living in the Dark': Ethiopian Women's Experiences With Domestic Violence.",0,"not acculturation","This article discusses the experiences of domestic violence among Ethiopian refugees and immigrants in the United States. A subset (n=18) of the larger study sample (N = 254) participated in three focus groups with Amharic-speaking survivors of domestic violence who were currently in or had left abusive relationships. The research was conducted through a public health department, University, and community agency partnership. Findings show domestic violence as taking place within a context of immigration, acculturation, and rapid changes in family and social structure. Participants expressed a need for language and culture-specific domestic violence support and advocacy as well as education programs regarding U.S. laws and resources. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Journal of Interpersonal Violence",NA,"08862605","20050801","20","8","922",19,NA,"2005-07327-003","10.1177/0886260505277678","Sage Publications","Domestic Violence; Human Females; Immigration; Life Experiences; Acculturation; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2005-07327-003&site=ehost-live&scope=site",FALSE,"P-823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Search2021","journalArticle",2007,"Isralowitz, Richard E.; Reznik, Alexander","Former Soviet Union immigrant and native-born adolescents in Israel: Substance use and related problem behavior.",0,"not acculturation","Studies on immigration and adolescence show that youth experience a variety of emotional and cognitive adjustments as well as conflicts related to acculturation and the realities of life in their new country. Such conditions place many of them at increased risk for psychosocial problems including personal stress, interpersonal conflicts, mental illness, school failure, delinquency, substance use, and other risk-taking behavior. This prospective study compares the patterns of substance use and problem behaviors among 365 at-risk adolescents born in Israel and those who immigrated to that country from the Former Soviet Union. Findings show that Former Soviet Union youth tend to have higher levels of last 30-day alcohol and ecstasy use and binge drinking. Multiple regression shows binge drinking behavior related to trading property to obtain drugs; deterioration of school achievement; selling drugs; and time spent when being absent from school and hanging around during the day. Country of origin was not found related to this behavior. Further research is needed to study substance use and related problem behavior among immigrant youth controlling for the impact of acculturation and other factors. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Journal of Ethnicity in Substance Abuse",NA,"15332640","20070101","6","1","131",8,NA,"2007-07214-008","10.1300/J233v06n01_08","Haworth Press","Acculturation; Adolescent Attitudes; Behavior Problems; Drug Usage; Immigration; At Risk Populations; Adolescence (13-17 yrs); Male",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2007-07214-008&site=ehost-live&scope=site",FALSE,"P-824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Search2021","thesis",2015,"Burns, Kelly M.","Found in translation: A review of the clinical and conceptual links between immigration and psychosis.",0,"not acculturation","This dissertation reviews the literature on psychosis in immigrant populations, using insights from anthropology, postcolonial theory, and related philosophical disciplines to present immigration and psychosis as liminal states with both conceptual and concrete connections. The last 15 years have seen a growth in research demonstrating increased rates of psychosis in migrant populations around the world, and in derivative literature exploring etiological hypotheses that might explain this disparity. The current study notes an absence in this literature of acknowledgement of the central role that culture, language, and transitional states play in both immigration and psychosis, which hampers a full and clinically useful understanding of what happens when these processes co-occur. To augment the literature, the author surveys topics such as anthropology's revisions to the concept of acculturation, postcolonial theories of cultural encounter and evolution, poststructuralist theories of language and meaning, and deconstructionist analysis of xenophobia's influence in the historical development of psychosis as a diagnosis, applying these to a more nuanced appreciation of the convergence of migration and psychosis. The review concludes explaining how interdisciplinary perspectives might play a larger role in guiding clinical research and training, and might allow for ways of thinking about psychosis that both improve patient care and help propel academic discourse on language, culture, meaning, and psychosis, the great conundrums of psychiatry and philosophy. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Dissertation Abstracts International: Section B: The Sciences and Engineering","9781303918216","04194217","20150101","75","9-B(E)",NA,NA,NA,"2015-99060-233",NA,"ProQuest Information & Learning","Anthropology; Etiology; Immigration; Insight; Literature; Psychosis",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2015-99060-233&site=ehost-live&scope=site",FALSE,"P-825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","Search2021","journalArticle",2018,"Walkden, G. J.; Anderson, E. L.; Vink, M. P.; Tilling, K.; Howe, L. D.; Ben-Shlomo, Y.","Frailty in older-age European migrants: Cross-sectional and longitudinal analyses of the Survey of Health, Aging and Retirement in Europe (SHARE).",0,"not acculturation","Frailty correlates with morbidity and is superior to chronological age in predicting mortality. Frailty of older migrants has important implications for the demands placed on healthcare systems. Examining 95,635 Europeans in the Survey of Health, Aging and Retirement in Europe, we investigated cross-sectional and longitudinal associations between migration and frailty at ages > 50 years. We examined whether associations differed by countries' level of healthcare coverage and access for migrants and tested mediation by home-ownership and citizenship. Cross-sectionally, first-generation migrants > 50 years old were, on average, 16.4% (95% confidence interval [CI]: 14.6, 18.2%) frailer than non-migrants after confounder-adjustment. This decreased to 12.1% (95% CI: 10.1, 14.1%) after adjustment for citizenship. The strength of association between migrant status and frailty was greater in migrants from low-or-middle-income countries, compared with migrants from high-income countries. Migrants into Northern, Western and Eastern Europe were 37.3% (95% CI: 33.2, 41.5%), 12.2% (95% CI: 10.0, 14.6%) and 5.0% (95% CI: 0.5, 9.6%) frailer than non-migrants, respectively, but migrants into Southern Europe were no frailer than non-migrants. The strength of association between migrant status and frailty was greater in countries with lower healthcare coverage and access for migrants. However, citizenship attenuated this difference. Longitudinally, migrants were frailer than non-migrants at 50 years old and trajectories converged over time until migrants and non-migrants were equally frail by 80–90 years. Our work finds no evidence of the ‘healthy migrant effect’ outside of Southern Europe in older migrants and suggests that acculturation is a key determinant of migrant health. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",NA,NA,"Social Science & Medicine",NA,"02779536","20180901","213",NA,"1",11,NA,"2018-44187-002","10.1016/j.socscimed.2018.07.033","Elsevier Science","Acculturation; Aging; Health Impairments; Human Migration; Health Care Policy; Gerontology; Retirement; Test Construction; Adulthood (18 yrs & older); Middle Age (40-64 yrs); Aged (65 yrs & older); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-44187-002&site=ehost-live&scope=site",FALSE,"P-826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","Search2021","thesis",2011,"Hall, Matthew S.","From a world away to living next door: The residential segregation and attainment of America's newest immigrants.",0,"not migrant","As the immigrant population in the U.S. swells in size and expands across the geographic landscape, virtually every aspect of contemporary social life is being transformed, influencing natives' job prospects, the challenges faced by local schools, and America's ethnic mix and cultural identity. These and other issues are closely related to immigrant settlement patterns across U.S. neighborhoods. Understanding immigrants' imprint on the residential landscape is thus central to broader debates over how immigration impacts American life and how immigrants fare in their new home. This dissertation seeks to address this important topic by providing a detailed, yet comprehensive account of new immigrants' residential circumstances. Specifically, I use neighborhood-level data from Census 2000 and household-level data from the American Housing Survey to explore patterns and correlates of residential segregation and attainment for ten new immigrant groups. In sum, I find that the assimilation of new immigrants is clearly underway: Greater socioeconomic resources and acculturation are associated with greater proximity to native-born whites, lower residential isolation, higher-quality housing, and better neighborhoods. On the other hand, my research also points to a rigid racial/ethnic pattern with Asian immigrants being less segregated and occupying superior housing and neighborhood environments than Latin American and Caribbean immigrants. The extraordinarily high levels of segregation for black immigrants are especially disturbing and indicate the continued relevance of the principle of black exceptionalism. I also show that the fairly high levels of immigrant group segregation in established metropolitan areas are being reproduced in new and nongateway metropolitan destinations. Despite some of these troubling patterns, my analysis generally suggests that immigrant segregation does not translate into poor housing and neighborhood outcomes. While I do find that the odds of homeownership are lower for immigrants in segregated contexts, and that segregation is consistently detrimental for Mexican immigrants' residential attainment, segregation tends to have no effect or exerts positive ones on other measures of housing and neighborhood quality. All in all, this research points not just to the challenges faced by new arrivals in American residential life, but also to the clear signs that new immigrants are participating in the American Dream. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",NA,NA,"Dissertation Abstracts International Section A: Humanities and Social Sciences","9781124352824","04194209","20110101","72","1-A","379",1,NA,"2011-99130-332",NA,"ProQuest Information & Learning","Achievement; Immigration; Neighborhoods; Social Issues",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2011-99130-332&site=ehost-live&scope=site",FALSE,"P-827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","Search2021","journalArticle",2016,"Kruse, Hanno; Smith, Sanne; van Tubergen, Frank; Maas, Ineke","From neighbors to school friends? How adolescents’ place of residence relates to same-ethnic school friendships.",1,NA,"This study examines to what extent adolescents’ place of residence is related to the opportunities and the preferences to befriend same-ethnic classmates. Analyzing 3345 students within 158 German and Dutch school classes, we find that sharing a neighborhood provides additional meeting opportunities to become friends in class as adolescents are likely to befriend classmates who live nearby them or who live nearby a friend of them (propinquity mechanism). However, this hardly explains why adolescent friendship networks in school classes tend to be ethnically homogeneous. Also, we find no convincing evidence that an adolescent's preference for same-ethnic friends in class varies with the share of outgroup members in his/her neighborhood (exposure mechanism). (PsycINFO Database Record (c) 2017 APA, all rights reserved)",0,"not migration","Social Networks",NA,"03788733","20160101","44",NA,"130",13,NA,"2015-58224-013","10.1016/j.socnet.2015.07.004","Elsevier Science","Classmates; Ethnic Identity; Schools; Friendship; Neighborhoods; Social Integration; Adolescence (13-17 yrs); Male; Female",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2015-58224-013&site=ehost-live&scope=site",FALSE,"P-829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","Search2021","journalArticle",2018,"Schlueter, Elmar; Ullrich, Johannes; Glenz, Andreas; Schmidt, Peter","From segregation to intergroup contact and back: Using experiments and simulation to understand the bidirectional link.",1,NA,"Research on intergroup contact has mostly viewed desegregation as a necessary condition for contact to unfold its power to reduce prejudice. Through residential and school choices, however, prejudice also contributes to segregation. To shed light on this bidirectional link, we conducted two survey‐based experiments with stratified quota samples of German adults. In Study 1, respondents with less contact and more prejudice indicated a lower likelihood of renting an apartment in a neighborhood with a larger proportion of minority members, although housing quality and crime rate were held constant. In Study 2, similar results were obtained for the likelihood of enrolling their child at a school with a larger proportion of minority students. Building on these results in a computer simulation, we find that because contact only reduces prejudice, but does not produce pro‐minority preferences, spontaneous desegregation is unlikely to occur even under the most favorable structural and economic conditions. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",0,"not migrant","European Journal of Social Psychology",NA,"00462772","20180201","48","1","17",16,NA,"2017-51525-001","10.1002/ejsp.2284","John Wiley & Sons","Intergroup Dynamics; Social Integration; Immigration; Prejudice; Simulation; Test Construction; Adulthood (18 yrs & older)",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2017-51525-001&site=ehost-live&scope=site",FALSE,"P-830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
